index;2025;2030;2035;2040;2045;2050
7944;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7945;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7946;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7947;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7948;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7949;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7950;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7951;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7952;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7953;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7954;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7955;9,69E-05;9,69E-05;9,69E-05;9,69E-05;9,69E-05;9,69E-05
7956;2,61E-05;2,61E-05;2,61E-05;2,61E-05;2,61E-05;2,61E-05
7957;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7958;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7959;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7960;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7961;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7962;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7963;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7964;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7965;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7966;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7967;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7968;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7969;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7970;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7971;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7972;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7973;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7974;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7975;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7976;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7977;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7978;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7979;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7980;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7981;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7982;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7983;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7984;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7985;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7986;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7987;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7988;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7989;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7990;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7991;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7992;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7993;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7994;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7995;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7996;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7997;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7998;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
7999;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8000;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8001;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8002;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8003;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8004;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8005;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8006;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8007;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8008;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8009;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8010;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8011;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8012;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8013;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8014;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8015;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8016;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8017;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8018;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8019;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8020;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8021;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8022;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8023;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8024;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8025;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8026;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8027;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8028;2,43E-05;2,43E-05;2,43E-05;2,43E-05;2,43E-05;2,43E-05
8029;1,01E-04;1,01E-04;1,01E-04;1,01E-04;1,01E-04;1,01E-04
8030;1,13E-04;1,13E-04;1,13E-04;1,13E-04;1,13E-04;1,13E-04
8031;6,36E-05;6,36E-05;6,36E-05;6,36E-05;6,36E-05;6,36E-05
8032;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8033;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8034;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
8035;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00
